# Residuals   
# Time        	p             	Ux            	Uy            	k             	omega         	ReThetat      	gammaInt      
2659          	3.977543e-02	2.632537e-03	7.386617e-03	1.346367e-06	3.768160e-18	3.734878e-03	2.603284e-03
2660          	3.965495e-02	2.649028e-03	7.224479e-03	1.334199e-06	8.069779e-18	3.481979e-03	2.621239e-03
2661          	4.008525e-02	2.666139e-03	7.075217e-03	1.321991e-06	4.853284e-18	3.973865e-03	2.641666e-03
2662          	3.902273e-02	2.696944e-03	6.937863e-03	1.308951e-06	5.655153e-18	4.199882e-03	2.670475e-03
2663          	3.867996e-02	2.729470e-03	6.824427e-03	1.295953e-06	1.704053e-17	4.065711e-03	2.702396e-03
2664          	4.023429e-02	2.764022e-03	6.724427e-03	1.283315e-06	2.893868e-13	3.799595e-03	2.729976e-03
2665          	4.117987e-02	2.803971e-03	6.662115e-03	1.269838e-06	4.457329e-13	3.417179e-03	2.749877e-03
2666          	4.347993e-02	2.838393e-03	6.632590e-03	1.258298e-06	8.239318e-19	3.561687e-03	2.766392e-03
2667          	4.453231e-02	2.872671e-03	6.690991e-03	1.245647e-06	2.700001e-18	4.001458e-03	2.774336e-03
2668          	4.563007e-02	2.904256e-03	6.835301e-03	1.232594e-06	1.595244e-17	4.231829e-03	2.777681e-03
2669          	4.769849e-02	2.944581e-03	7.098977e-03	1.219715e-06	3.354255e-16	4.195672e-03	2.774618e-03
2670          	5.001330e-02	2.995435e-03	7.454166e-03	1.207647e-06	2.226642e-17	4.324843e-03	2.764173e-03
2671          	4.895074e-02	3.052688e-03	7.894488e-03	1.196509e-06	9.865158e-18	3.996386e-03	2.744281e-03
2672          	4.890350e-02	3.093485e-03	8.375213e-03	1.184038e-06	5.197646e-18	3.815007e-03	2.714059e-03
2673          	4.755700e-02	3.119335e-03	8.863035e-03	1.172010e-06	3.172690e-18	3.467773e-03	2.691348e-03
2674          	4.648360e-02	3.135379e-03	9.329736e-03	1.159860e-06	2.192638e-18	3.629375e-03	2.685869e-03
2675          	4.354163e-02	3.145390e-03	9.762804e-03	1.148419e-06	1.680293e-18	3.501756e-03	2.697711e-03
2676          	3.990857e-02	3.154958e-03	1.017772e-02	1.137481e-06	1.401900e-18	3.656507e-03	2.720824e-03
2677          	3.764507e-02	3.159737e-03	1.053608e-02	1.127583e-06	1.253751e-18	3.777891e-03	2.756234e-03
2678          	3.706111e-02	3.167205e-03	1.080964e-02	1.117456e-06	1.187244e-18	3.981304e-03	2.799470e-03
2679          	3.661776e-02	3.169835e-03	1.102155e-02	1.107343e-06	1.154603e-18	4.023735e-03	2.855208e-03
2680          	3.711333e-02	3.176978e-03	1.116210e-02	1.097015e-06	1.165854e-18	4.040447e-03	2.919412e-03
2681          	3.788858e-02	3.188207e-03	1.122199e-02	1.087286e-06	1.216681e-18	3.702817e-03	2.987684e-03
2682          	3.838994e-02	3.203027e-03	1.121488e-02	1.077441e-06	1.310217e-18	3.430558e-03	3.057011e-03
2683          	3.940460e-02	3.213642e-03	1.116227e-02	1.067172e-06	1.439920e-18	3.700719e-03	3.130097e-03
2684          	3.990936e-02	3.228732e-03	1.103736e-02	1.057162e-06	1.010127e-18	3.525370e-03	3.204368e-03
2685          	4.026674e-02	3.248551e-03	1.089214e-02	1.046539e-06	1.446260e-18	3.442902e-03	3.273564e-03
2686          	4.119464e-02	3.270039e-03	1.073379e-02	1.036544e-06	2.075191e-18	3.253730e-03	3.331812e-03
2687          	4.115964e-02	3.299104e-03	1.057934e-02	1.026825e-06	1.482572e-18	3.435116e-03	3.376462e-03
2688          	4.111073e-02	3.328883e-03	1.041525e-02	1.017045e-06	2.205080e-18	3.605046e-03	3.396260e-03
2689          	4.180882e-02	3.365212e-03	1.026354e-02	1.007255e-06	3.197972e-18	3.542947e-03	3.392648e-03
2690          	4.202881e-02	3.406525e-03	1.013232e-02	9.973195e-07	1.050030e-17	3.807651e-03	3.372135e-03
2691          	4.300350e-02	3.452103e-03	9.990291e-03	9.871672e-07	9.086094e-11	3.442591e-03	3.348783e-03
2692          	4.367681e-02	3.505124e-03	9.826312e-03	9.770293e-07	4.072080e-16	3.579567e-03	3.328357e-03
2693          	4.662218e-02	3.548490e-03	9.615959e-03	9.675198e-07	1.128010e-16	3.795216e-03	3.281185e-03
2694          	4.424800e-02	3.588421e-03	9.413248e-03	9.581281e-07	3.135408e-17	3.674742e-03	3.213581e-03
2695          	4.605063e-02	3.637959e-03	9.326051e-03	9.489367e-07	1.136265e-17	3.805619e-03	3.179748e-03
2696          	4.576695e-02	3.681638e-03	9.223368e-03	9.397298e-07	5.108046e-18	3.764123e-03	3.155587e-03
2697          	4.598882e-02	3.720762e-03	9.114630e-03	9.308209e-07	2.763278e-18	3.862016e-03	3.134812e-03
2698          	4.592681e-02	3.733681e-03	8.985475e-03	9.217009e-07	1.744984e-18	3.646596e-03	3.104804e-03
2699          	4.543943e-02	3.754301e-03	8.923690e-03	9.126512e-07	1.250955e-18	4.024522e-03	3.073865e-03
2700          	4.529208e-02	3.767945e-03	8.822772e-03	9.037893e-07	9.925104e-19	4.315251e-03	3.034132e-03
2701          	4.542041e-02	3.768749e-03	8.734920e-03	8.963471e-07	8.525052e-19	4.904655e-03	3.001136e-03
2702          	4.604602e-02	3.787682e-03	8.706303e-03	8.879577e-07	7.786117e-19	4.429310e-03	2.973581e-03
2703          	4.587943e-02	3.796386e-03	8.698324e-03	8.798568e-07	7.459361e-19	3.984562e-03	2.951419e-03
2704          	4.670637e-02	3.812659e-03	8.756705e-03	8.725884e-07	7.422590e-19	4.250929e-03	2.939400e-03
2705          	4.765401e-02	3.856514e-03	8.926813e-03	8.651680e-07	7.620591e-19	4.429280e-03	2.944879e-03
2706          	4.791858e-02	3.908429e-03	9.182197e-03	8.581887e-07	7.890595e-19	4.528265e-03	2.964273e-03
2707          	4.867237e-02	3.960787e-03	9.501561e-03	8.514608e-07	8.347443e-19	4.720875e-03	3.005788e-03
2708          	4.910270e-02	4.017540e-03	9.902274e-03	8.447669e-07	9.006537e-19	4.514630e-03	3.064871e-03
2709          	4.934481e-02	4.074791e-03	1.038834e-02	8.377171e-07	9.913948e-19	4.091631e-03	3.138356e-03
2710          	5.044604e-02	4.123005e-03	1.093066e-02	8.308673e-07	1.104141e-18	3.411910e-03	3.222392e-03
2711          	5.115927e-02	4.175864e-03	1.155043e-02	8.237902e-07	8.279883e-19	4.148399e-03	3.312699e-03
2712          	5.219532e-02	4.223671e-03	1.223662e-02	8.168818e-07	1.137787e-18	4.040127e-03	3.401835e-03
2713          	5.116910e-02	4.271844e-03	1.298449e-02	8.101767e-07	1.816527e-18	3.923636e-03	3.465825e-03
2714          	4.960456e-02	4.303303e-03	1.387986e-02	8.032159e-07	4.468780e-18	3.631884e-03	3.510131e-03
2715          	4.902356e-02	4.327643e-03	1.490656e-02	7.963253e-07	1.555406e-17	3.700392e-03	3.519960e-03
2716          	4.962688e-02	4.325524e-03	1.602557e-02	7.898696e-07	9.757151e-19	4.117600e-03	3.493819e-03
2717          	5.038966e-02	4.314195e-03	1.732743e-02	7.842873e-07	3.085038e-18	4.073021e-03	3.429797e-03
2718          	5.146456e-02	4.292975e-03	1.880099e-02	7.776429e-07	7.351303e-18	4.391588e-03	3.349754e-03
2719          	5.177396e-02	4.270383e-03	2.037906e-02	7.713418e-07	1.815246e-16	3.994127e-03	3.244545e-03
2720          	5.215467e-02	4.247541e-03	2.193126e-02	7.639662e-07	1.710614e-14	3.893724e-03	3.147001e-03
2721          	5.200275e-02	4.218612e-03	2.331801e-02	7.573169e-07	2.235369e-15	4.182304e-03	3.073425e-03
2722          	5.164138e-02	4.179556e-03	2.441076e-02	7.509456e-07	4.098010e-16	4.101952e-03	3.030900e-03
2723          	5.145724e-02	4.138787e-03	2.513709e-02	7.441145e-07	1.060394e-16	4.338442e-03	3.014940e-03
2724          	5.054758e-02	4.093966e-03	2.518728e-02	7.376238e-07	3.474805e-17	3.918881e-03	3.029606e-03
2725          	4.754255e-02	4.055568e-03	2.447684e-02	7.317344e-07	1.404108e-17	3.721461e-03	3.053856e-03
2726          	4.414703e-02	4.028975e-03	2.350596e-02	7.257390e-07	6.793367e-18	3.695514e-03	3.091430e-03
2727          	4.240116e-02	4.032796e-03	2.247577e-02	7.202410e-07	3.832522e-18	3.518296e-03	3.145295e-03
2728          	4.139903e-02	4.029182e-03	2.151920e-02	7.151426e-07	2.463543e-18	3.456301e-03	3.213676e-03
2729          	3.971209e-02	4.031002e-03	2.064785e-02	7.097004e-07	1.767065e-18	3.778682e-03	3.303563e-03
2730          	3.895988e-02	4.040329e-03	1.989697e-02	7.048875e-07	1.388072e-18	4.139455e-03	3.386819e-03
2731          	3.833053e-02	4.055556e-03	1.925816e-02	6.999011e-07	1.175104e-18	4.050753e-03	3.459606e-03
2732          	3.807348e-02	4.071169e-03	1.863260e-02	6.960184e-07	1.056555e-18	4.150365e-03	3.513239e-03
2733          	3.754339e-02	4.089596e-03	1.806855e-02	6.915362e-07	9.819862e-19	4.325925e-03	3.545287e-03
2734          	3.795561e-02	4.109998e-03	1.754914e-02	6.861651e-07	9.480594e-19	3.845059e-03	3.553404e-03
2735          	3.761111e-02	4.128393e-03	1.710152e-02	6.810664e-07	9.442464e-19	3.579237e-03	3.578819e-03
2736          	3.796072e-02	4.142217e-03	1.669424e-02	6.755219e-07	9.659043e-19	3.848326e-03	3.597894e-03
2737          	3.934532e-02	4.151982e-03	1.631761e-02	6.698711e-07	1.004053e-18	3.737438e-03	3.545002e-03
2738          	4.065395e-02	4.157011e-03	1.600324e-02	6.645406e-07	1.066490e-18	3.938052e-03	3.484603e-03
2739          	4.167601e-02	4.151875e-03	1.571350e-02	6.592912e-07	8.699439e-19	3.850896e-03	3.444734e-03
2740          	4.224030e-02	4.135447e-03	1.542545e-02	6.542592e-07	1.152952e-18	4.149750e-03	3.440377e-03
2741          	4.260921e-02	4.111299e-03	1.517505e-02	6.490345e-07	1.720166e-18	4.258063e-03	3.407744e-03
2742          	4.262394e-02	4.080637e-03	1.497277e-02	6.433821e-07	3.454962e-18	3.999561e-03	3.359988e-03
2743          	4.271581e-02	4.046379e-03	1.478322e-02	6.371692e-07	2.074906e-18	4.137196e-03	3.282873e-03
2744          	4.289243e-02	4.003639e-03	1.458006e-02	6.302010e-07	2.851810e-18	3.941562e-03	3.211012e-03
2745          	4.327113e-02	3.953139e-03	1.434979e-02	6.230905e-07	7.454041e-18	4.107433e-03	3.144943e-03
2746          	4.237246e-02	3.897420e-03	1.410483e-02	6.160019e-07	2.669714e-18	4.522688e-03	3.084739e-03
2747          	4.329951e-02	3.845660e-03	1.383874e-02	6.085598e-07	1.444023e-16	4.378221e-03	3.041137e-03
2748          	4.332134e-02	3.789914e-03	1.354769e-02	6.015258e-07	1.701648e-18	4.626272e-03	3.008180e-03
2749          	4.312704e-02	3.735941e-03	1.334268e-02	5.946933e-07	1.248369e-17	4.549142e-03	2.988863e-03
2750          	4.361227e-02	3.676474e-03	1.322619e-02	5.888714e-07	2.454702e-16	4.253188e-03	2.988042e-03
2751          	4.423720e-02	3.624734e-03	1.317535e-02	5.837685e-07	3.778626e-17	4.751363e-03	3.003450e-03
2752          	4.648853e-02	3.572235e-03	1.316978e-02	5.790648e-07	1.462733e-17	4.647631e-03	3.042975e-03
2753          	4.571651e-02	3.533522e-03	1.318108e-02	5.740882e-07	6.833982e-18	4.459820e-03	3.107954e-03
2754          	4.817270e-02	3.509591e-03	1.320643e-02	5.689897e-07	3.755802e-18	4.591756e-03	3.175983e-03
2755          	4.635923e-02	3.491631e-03	1.319818e-02	5.644695e-07	2.373895e-18	4.586158e-03	3.256995e-03
2756          	4.723380e-02	3.457739e-03	1.317735e-02	5.598761e-07	1.689843e-18	4.332819e-03	3.324332e-03
2757          	4.872150e-02	3.429257e-03	1.319828e-02	5.561806e-07	1.328486e-18	4.567813e-03	3.369180e-03
2758          	4.836057e-02	3.410950e-03	1.325674e-02	5.517243e-07	1.127310e-18	4.684988e-03	3.380604e-03
2759          	4.853196e-02	3.371395e-03	1.329958e-02	5.478044e-07	1.021773e-18	4.656088e-03	3.344670e-03
2760          	4.818601e-02	3.341562e-03	1.337885e-02	5.430898e-07	9.589175e-19	4.279528e-03	3.279667e-03
2761          	4.814669e-02	3.286785e-03	1.342949e-02	5.393134e-07	9.368352e-19	4.410162e-03	3.171374e-03
2762          	4.711865e-02	3.243678e-03	1.359699e-02	5.348662e-07	9.455865e-19	4.819411e-03	3.034574e-03
2763          	4.648939e-02	3.184599e-03	1.380916e-02	5.313153e-07	9.814651e-19	4.794994e-03	2.913794e-03
2764          	4.594426e-02	3.133292e-03	1.409918e-02	5.272630e-07	1.035624e-18	4.851083e-03	2.802628e-03
2765          	4.509616e-02	3.081971e-03	1.441843e-02	5.242283e-07	1.118343e-18	4.648400e-03	2.692978e-03
2766          	4.487416e-02	3.039519e-03	1.470476e-02	5.209172e-07	8.393063e-19	4.151008e-03	2.593455e-03
2767          	4.427066e-02	3.012545e-03	1.497301e-02	5.176085e-07	1.122010e-18	4.463779e-03	2.513154e-03
2768          	4.556676e-02	2.990587e-03	1.516034e-02	5.149841e-07	1.698622e-18	4.046514e-03	2.445879e-03
2769          	4.653842e-02	3.006393e-03	1.530837e-02	5.112322e-07	3.499894e-18	4.557483e-03	2.400096e-03
2770          	4.768794e-02	3.030357e-03	1.544061e-02	5.076943e-07	1.491620e-17	3.775391e-03	2.360471e-03
2771          	4.816955e-02	3.079821e-03	1.556580e-02	5.047119e-07	3.238962e-18	4.496069e-03	2.330645e-03
2772          	4.807322e-02	3.131119e-03	1.567473e-02	5.012713e-07	4.070284e-19	4.082197e-03	2.303687e-03
2773          	4.716528e-02	3.177072e-03	1.565862e-02	4.978973e-07	1.201790e-18	3.600342e-03	2.278914e-03
2774          	4.598707e-02	3.213199e-03	1.547447e-02	4.954254e-07	2.320519e-17	3.460731e-03	2.254982e-03
2775          	4.464952e-02	3.226191e-03	1.521575e-02	4.923561e-07	9.226987e-19	3.963018e-03	2.236375e-03
2776          	4.349116e-02	3.231217e-03	1.492215e-02	4.886641e-07	7.502698e-18	4.090537e-03	2.229872e-03
2777          	4.292681e-02	3.203499e-03	1.456396e-02	4.858916e-07	9.901122e-16	4.032253e-03	2.229102e-03
2778          	4.221159e-02	3.175777e-03	1.421224e-02	4.832563e-07	8.465726e-17	4.102304e-03	2.239875e-03
2779          	4.218641e-02	3.143852e-03	1.390282e-02	4.793300e-07	2.793394e-17	3.662167e-03	2.250424e-03
2780          	4.185103e-02	3.113658e-03	1.362491e-02	4.745429e-07	1.141415e-17	3.399036e-03	2.261420e-03
2781          	4.186660e-02	3.079988e-03	1.335545e-02	4.701527e-07	5.562519e-18	3.377235e-03	2.275518e-03
2782          	4.101712e-02	3.045624e-03	1.309697e-02	4.650670e-07	3.170567e-18	2.918380e-03	2.290315e-03
2783          	4.057745e-02	3.000932e-03	1.288746e-02	4.611864e-07	2.068006e-18	3.393914e-03	2.310032e-03
2784          	3.990620e-02	2.968074e-03	1.276460e-02	4.568104e-07	1.506219e-18	3.420503e-03	2.334101e-03
2785          	3.898856e-02	2.922921e-03	1.269157e-02	4.530661e-07	1.206493e-18	3.201952e-03	2.362296e-03
2786          	3.692728e-02	2.885109e-03	1.268038e-02	4.495517e-07	1.043019e-18	3.456987e-03	2.399850e-03
2787          	3.518569e-02	2.848151e-03	1.276808e-02	4.456548e-07	9.422319e-19	3.083357e-03	2.438385e-03
2788          	3.390027e-02	2.814132e-03	1.296635e-02	4.419836e-07	8.912075e-19	3.069673e-03	2.487582e-03
2789          	3.306569e-02	2.787953e-03	1.326700e-02	4.382952e-07	8.740586e-19	3.683602e-03	2.538235e-03
2790          	3.180099e-02	2.769071e-03	1.371496e-02	4.347983e-07	8.830579e-19	3.884276e-03	2.600327e-03
2791          	3.119481e-02	2.764083e-03	1.433903e-02	4.310079e-07	9.147256e-19	3.693690e-03	2.666239e-03
2792          	3.104784e-02	2.770971e-03	1.514830e-02	4.271650e-07	9.487702e-19	3.752454e-03	2.739427e-03
2793          	2.983133e-02	2.784206e-03	1.613197e-02	4.233223e-07	1.002040e-18	3.621373e-03	2.816817e-03
2794          	2.932499e-02	2.806237e-03	1.708142e-02	4.190681e-07	7.921784e-19	3.350825e-03	2.900226e-03
2795          	3.024595e-02	2.830543e-03	1.743728e-02	4.147386e-07	1.054057e-18	3.899741e-03	2.987209e-03
2796          	3.172185e-02	2.857206e-03	1.682197e-02	4.117109e-07	1.372555e-18	4.165279e-03	3.070933e-03
2797          	3.340911e-02	2.886021e-03	1.567291e-02	4.070585e-07	1.967447e-18	3.758365e-03	3.154051e-03
2798          	3.663535e-02	2.918186e-03	1.456912e-02	4.023337e-07	3.463561e-18	3.744725e-03	3.232836e-03
2799          	3.927080e-02	2.942438e-03	1.358038e-02	3.979880e-07	1.744411e-18	3.725439e-03	3.308249e-03
2800          	3.932830e-02	2.966633e-03	1.282701e-02	3.938222e-07	2.650746e-18	3.643137e-03	3.355602e-03
2801          	4.328354e-02	3.004353e-03	1.235119e-02	3.898060e-07	1.367155e-17	3.692995e-03	3.388193e-03
2802          	4.509889e-02	3.036979e-03	1.186198e-02	3.859384e-07	3.561267e-17	3.449521e-03	3.394496e-03
2803          	5.007086e-02	3.077652e-03	1.160425e-02	3.822409e-07	9.506398e-19	3.710205e-03	3.373173e-03
2804          	4.746844e-02	3.121215e-03	1.128767e-02	3.795899e-07	7.658583e-18	3.949949e-03	3.322816e-03
2805          	4.860514e-02	3.155715e-03	1.106076e-02	3.777520e-07	9.433883e-16	3.986010e-03	3.254555e-03
2806          	4.850614e-02	3.209374e-03	1.095660e-02	3.762790e-07	1.013043e-16	3.859237e-03	3.165838e-03
2807          	4.834015e-02	3.263925e-03	1.084046e-02	3.749739e-07	3.256630e-17	3.957896e-03	3.057197e-03
2808          	4.807743e-02	3.336289e-03	1.081068e-02	3.737326e-07	1.296408e-17	3.707293e-03	2.974170e-03
2809          	4.920982e-02	3.427215e-03	1.083490e-02	3.715795e-07	6.204151e-18	3.614712e-03	2.906092e-03
2810          	5.073352e-02	3.526261e-03	1.087609e-02	3.685324e-07	3.482081e-18	3.782026e-03	2.859404e-03
2811          	5.107296e-02	3.626645e-03	1.096210e-02	3.652872e-07	2.241896e-18	3.778660e-03	2.828896e-03
2812          	5.163167e-02	3.718304e-03	1.109684e-02	3.637803e-07	1.621838e-18	4.030529e-03	2.819897e-03
2813          	5.198483e-02	3.802105e-03	1.132920e-02	3.604892e-07	1.286813e-18	3.774412e-03	2.823946e-03
2814          	5.233986e-02	3.865699e-03	1.160871e-02	3.569994e-07	1.105238e-18	3.904319e-03	2.849436e-03
2815          	5.329052e-02	3.904536e-03	1.195260e-02	3.533116e-07	9.934866e-19	3.959986e-03	2.881747e-03
2816          	5.542403e-02	3.954926e-03	1.238025e-02	3.498444e-07	9.363497e-19	3.837700e-03	2.906788e-03
2817          	5.618091e-02	4.004283e-03	1.290289e-02	3.466665e-07	9.161786e-19	3.870293e-03	2.904227e-03
2818          	5.604674e-02	4.062687e-03	1.351404e-02	3.436120e-07	9.247995e-19	3.497853e-03	2.897203e-03
2819          	5.626087e-02	4.120762e-03	1.427438e-02	3.410536e-07	9.588295e-19	3.681666e-03	2.902306e-03
2820          	5.640987e-02	4.171678e-03	1.517965e-02	3.387577e-07	9.969143e-19	4.306582e-03	2.905109e-03
2821          	5.618877e-02	4.208141e-03	1.614498e-02	3.362357e-07	1.362798e-18	3.335792e-03	2.900352e-03
2822          	5.591603e-02	4.236535e-03	1.715708e-02	3.338891e-07	1.008699e-18	3.408772e-03	2.873526e-03
2823          	5.293126e-02	4.243211e-03	1.814844e-02	3.318484e-07	1.445254e-18	3.188793e-03	2.854418e-03
2824          	5.081929e-02	4.241227e-03	1.918145e-02	3.301770e-07	2.081869e-18	3.155849e-03	2.861619e-03
2825          	4.815766e-02	4.223045e-03	2.022007e-02	3.286467e-07	3.721640e-18	3.503564e-03	2.925123e-03
2826          	4.606414e-02	4.204509e-03	2.118630e-02	3.263955e-07	1.729490e-17	3.328489e-03	2.995096e-03
2827          	4.545353e-02	4.172020e-03	2.198976e-02	3.243861e-07	3.693258e-19	3.708781e-03	3.073009e-03
2828          	4.372864e-02	4.137391e-03	2.266176e-02	3.218836e-07	4.293613e-19	3.503252e-03	3.144733e-03
2829          	4.274879e-02	4.105808e-03	2.317360e-02	3.193227e-07	1.482004e-18	3.431980e-03	3.225707e-03
2830          	4.189799e-02	4.074787e-03	2.347166e-02	3.172499e-07	4.037111e-17	3.336529e-03	3.325096e-03
2831          	4.130225e-02	4.049688e-03	2.353983e-02	3.209847e-07	1.196673e-18	4.522450e-03	3.429956e-03
2832          	4.038345e-02	4.027804e-03	2.344351e-02	3.197096e-07	7.451279e-18	4.137297e-03	3.522904e-03
2833          	4.217641e-02	4.008983e-03	2.314397e-02	3.186048e-07	1.185519e-16	3.920719e-03	3.599979e-03
2834          	4.054356e-02	3.989796e-03	2.270317e-02	3.180623e-07	3.540337e-12	3.556916e-03	3.670773e-03
2835          	4.010699e-02	3.980507e-03	2.229999e-02	3.196764e-07	1.842848e-17	3.555359e-03	3.703831e-03
2836          	3.925269e-02	3.958954e-03	2.175870e-02	3.198710e-07	7.978900e-18	3.416408e-03	3.730091e-03
2837          	4.019502e-02	3.947665e-03	2.119926e-02	3.186979e-07	4.113256e-18	3.678872e-03	3.760332e-03
2838          	3.935367e-02	3.933386e-03	2.063505e-02	3.180333e-07	2.465268e-18	3.374330e-03	3.769062e-03
2839          	3.946285e-02	3.924102e-03	2.009799e-02	3.169628e-07	1.682602e-18	3.820928e-03	3.745959e-03
2840          	3.984275e-02	3.916148e-03	1.953441e-02	3.157192e-07	1.273540e-18	3.684715e-03	3.693637e-03
2841          	3.995654e-02	3.911690e-03	1.893923e-02	3.134120e-07	1.051742e-18	3.642555e-03	3.650057e-03
2842          	3.912864e-02	3.904843e-03	1.833816e-02	3.106636e-07	9.167345e-19	3.908625e-03	3.591004e-03
2843          	3.911622e-02	3.901237e-03	1.774834e-02	3.078247e-07	8.413261e-19	3.939133e-03	3.530794e-03
2844          	3.893571e-02	3.897766e-03	1.712424e-02	3.046991e-07	8.041303e-19	4.244886e-03	3.469547e-03
2845          	3.860340e-02	3.892069e-03	1.647644e-02	3.020711e-07	7.938349e-19	4.332493e-03	3.405516e-03
2846          	3.836592e-02	3.871360e-03	1.577470e-02	2.996328e-07	8.049417e-19	4.349866e-03	3.342657e-03
2847          	3.903587e-02	3.849692e-03	1.509237e-02	2.972437e-07	8.197581e-19	4.295719e-03	3.281323e-03
2848          	4.078881e-02	3.818505e-03	1.439910e-02	2.948196e-07	8.494934e-19	4.605065e-03	3.228854e-03
2849          	3.983743e-02	3.761798e-03	1.367044e-02	2.928144e-07	1.116137e-18	5.056694e-03	3.185949e-03
2850          	3.793228e-02	3.706233e-03	1.305133e-02	2.905606e-07	8.817784e-19	4.618791e-03	3.151718e-03
2851          	3.887625e-02	3.625652e-03	1.245496e-02	2.883628e-07	1.095354e-18	4.439181e-03	3.122255e-03
